pangoLineage,country,date,count,prev,days_to_prev,pangoLineage2,prevsO,Day,B,S,,,,,
21A.21B,Ghana,2/22/2021,0,0,126,20B.S.796H,0.857142857,231,1,0,,,,,
21A.21B,Ghana,3/8/2021,0,0,112,20B.S.796H,0.857142857,245,1,0.030249189,,,,,
21A.21B,Ghana,3/22/2021,0,0,98,20B.S.796H,0.857142857,259,1,0.044419882,,,,,
21A.21B,Ghana,4/5/2021,0,0,84,20B.S.796H,0.857142857,273,1,0.040752464,,,,,
21A.21B,Ghana,4/19/2021,0,0,70,20B.S.796H,0.857142857,287,1,0.041749254,,,,,
21A.21B,Ghana,5/3/2021,0,0,56,20B.S.796H,0.857142857,301,1,0.039521126,,,,,
21A.21B,Ghana,5/17/2021,0,0,42,20B.S.796H,0.857142857,315,1,0.042304866,,,,,
21A.21B,Ghana,5/31/2021,0,0,28,20B.S.796H,0.857142857,329,1,0.036716539,,,,,
21A.21B,Ghana,6/14/2021,0,0,14,20B.S.796H,0.857142857,343,1,0.031151511,,,,,
21A.21B,Ghana,6/28/2021,24,6,0,20B.S.796H,0.857142857,357,1,0.03969991,,,,,
21A.21B,Ghana,7/12/2021,52,7.428571429,0,20B.S.796H,0.881355932,371,1,0.044774656,,,,,
21A.21B,Ghana,7/26/2021,53,17.66666667,0,20B.S.796H,0.946428571,385,1,0.091426875,,,,,
21A.21B,Ghana,8/23/2021,22,100000,0,N/A,1,413,1,0.094535904,,,,,
21A.21B,Estonia,2/8/2021,0,0,140,N/A,1,217,1,0.008940368,,,,,
21A.21B,Estonia,2/22/2021,0,0,126,N/A,1,231,1,0,,,,,
21A.21B,Estonia,3/8/2021,0,0,112,N/A,1,245,1,0.030249189,,,,,
21A.21B,Estonia,3/22/2021,0,0,98,N/A,1,259,1,0.044419882,,,,,
21A.21B,Estonia,4/5/2021,0,0,84,N/A,1,273,1,0.040752464,,,,,
21A.21B,Estonia,4/19/2021,0,0,70,N/A,1,287,1,0.041749254,,,,,
21A.21B,Estonia,5/3/2021,0,0,56,N/A,1,301,1,0.039521126,,,,,
21A.21B,Estonia,5/17/2021,0,0,42,N/A,1,315,1,0.042304866,,,,,
21A.21B,Estonia,5/31/2021,0,0,28,N/A,1,329,1,0.036716539,,,,,
21A.21B,Estonia,6/14/2021,0,0,14,N/A,1,343,1,0.031151511,,,,,
21A.21B,Estonia,6/28/2021,17,100000,0,N/A,1,357,1,0.03969991,,,,,
21A.21B,Estonia,7/12/2021,69,100000,0,N/A,1,371,1,0.044774656,,,,,
21A.21B,Estonia,7/26/2021,145,100000,0,N/A,1,385,1,0.091426875,,,,,
21A.21B,Estonia,8/9/2021,174,100000,0,N/A,1,399,1,0.094914618,,,,,
21A.21B,Estonia,8/23/2021,171,100000,0,N/A,1,413,1,0.094535904,,,,,
21A.21B,Estonia,9/6/2021,178,100000,0,N/A,1,427,1,0.096448635,,,,,
21A.21B,Estonia,9/20/2021,171,100000,0,N/A,1,441,1,0.096317045,,,,,
21A.21B,Estonia,10/4/2021,135,100000,0,N/A,1,455,1,0.097915813,,,,,
21A.21B,Israel,6/7/2021,21,0.137254902,21,21J.Delta,0.111111111,336,1,0.03110754,,,,,
21A.21B,Israel,6/21/2021,202,0.12720403,7,21J.Delta,0.106821787,350,1,0.030290434,,,,,
21A.21B,Israel,7/5/2021,494,1.764285714,0,21J.Delta,0.609124538,364,1,0.040990735,,,,,
21A.21B,Israel,9/6/2021,271,100000,0,N/A,1,427,1,0.096448635,,,,,
21A.21B,Israel,9/20/2021,261,100000,0,N/A,1,441,1,0.096317045,,,,,
21A.21B,Israel,10/4/2021,190,100000,0,N/A,1,455,1,0.097915813,,,,,
21A.21B,Hong Kong,6/21/2021,18,0.315789474,7,21J.Delta,0.204545455,350,1,0.030290434,,,,,
21A.21B,Hong Kong,7/5/2021,22,2,0,21J.Delta,0.594594595,364,1,0.040990735,,,,,
21A.21B,Hong Kong,9/13/2021,19,1.1875,0,21J.Delta,0.487179487,434,1,0.096350591,,,,,
21A.Delta,India,2/1/2021,18,0.148760331,56,21J.Delta,0.059405941,210,1,0.046399315,,,,,
21A.Delta,India,3/1/2021,88,0.188034188,28,20I.Alpha.V1,0.074766355,238,1,0.049634851,,,,,
21A.Delta,India,3/15/2021,223,0.286264442,14,20I.Alpha.V1,0.098891353,252,1,0.081077876,,,,,
21A.Delta,India,3/29/2021,1218,1.395189003,0,21A.21B,0.265243902,266,1,0.077163892,,,,,
21A.Delta,India,4/12/2021,2042,1.218377088,0,21A.21B,0.302697895,280,1,0.069372727,,,,,
21A.Delta,India,4/26/2021,2521,1.224975705,0,21A.21B,0.318952429,294,1,0.058547669,,,,,
21A.Delta,Singapore,3/29/2021,0,0,28,20H.Beta.V2,0.158536585,266,1,0.077163892,,,,,
21A.Delta,Singapore,4/12/2021,26,0.838709677,14,20H.Beta.V2,0.158536585,280,1,0.069372727,,,,,
21A.Delta,Singapore,4/26/2021,71,1.290909091,0,21A.21B,0.35678392,294,1,0.058547669,,,,,
21A.Delta,Kenya,3/29/2021,0,0,56,20I.Alpha.V1,0.288590604,266,1,0.077163892,,,,,
21A.Delta,Kenya,4/12/2021,0,0,42,20I.Alpha.V1,0.288590604,280,1,0.069372727,,,,,
21A.Delta,Kenya,4/26/2021,0,0,28,20I.Alpha.V1,0.288590604,294,1,0.058547669,,,,,
21A.Delta,Kenya,5/10/2021,43,0.581081081,14,20I.Alpha.V1,0.288590604,308,1,0.067296587,,,,,
21A.Delta,Kenya,5/24/2021,87,1.242857143,0,20I.Alpha.V1,0.430693069,322,1,0.061828427,,,,,
21A.Delta,Kenya,6/7/2021,81,1.528301887,0,20I.Alpha.V1,0.395121951,336,1,0.05040716,,,,,
21A.Delta,Kenya,6/21/2021,109,1.068627451,0,21J.Delta,0.378472222,350,1,0.057920228,,,,,
21A.Delta,Kenya,7/5/2021,128,1.422222222,0,21A.21B,0.385542169,364,1,0.057823901,,,,,
21A.Delta,Kenya,8/2/2021,185,1.41221374,0,21J.Delta,0.453431373,392,1,0.098088571,,,,,
21A.Delta,Kenya,8/16/2021,173,1.042168675,0,21J.Delta,0.427160494,406,1,0.097970602,,,,,
21A.Delta,Kenya,8/30/2021,108,1.058823529,0,21J.Delta,0.402985075,420,1,0.097797268,,,,,
21A.Delta,China,3/29/2021,0,0,56,20I.Alpha.V1,0.88,266,1,0.077163892,,,,,
21A.Delta,China,4/12/2021,0,0,42,20I.Alpha.V1,0.88,280,1,0.069372727,,,,,
21A.Delta,China,4/26/2021,0,0,28,20I.Alpha.V1,0.88,294,1,0.058547669,,,,,
21A.Delta,China,5/10/2021,0,0,14,20I.Alpha.V1,0.88,308,1,0.067296587,,,,,
21A.Delta,China,5/24/2021,88,8,0,20I.Alpha.V1,0.88,322,1,0.061828427,,,,,
21A.Delta,China,6/7/2021,37,3.083333333,0,21I.Delta,0.672727273,336,1,0.05040716,,,,,
21A.Delta,China,7/5/2021,34,1.096774194,0,21I.Delta,0.430379747,364,1,0.057823901,,,,,
21A.Delta,China,1/17/2022,105,1.280487805,0,21K.Omicron,0.388888889,560,1,0.077963429,,,,,
21A.Delta.S.K417,South Africa,3/14/2022,102,0.231818182,28,21K.21L,0.090505768,616,1,0,,,,,
21A.Delta.S.K417,South Africa,3/28/2022,359,0.952254642,14,21K.21L,0.220651506,630,1,0,,,,,
21A.Delta.S.K417,South Africa,4/11/2022,621,1.196531792,0,22A.Omicron,0.315068493,644,1,0,,,,,
21A.Delta.S.K417,South Africa,4/25/2022,1522,1.267277269,0,22A.Omicron,0.397908497,658,1,0,,,,,
21A.Delta.S.K417,South Africa,5/9/2022,930,1.4374034,0,22A.Omicron,0.406824147,672,1,0,,,,,
21A.Delta.S.K417,South Africa,5/23/2022,783,1.439338235,0,22A.Omicron,0.415605096,686,1,0.016747495,,,,,
21A.Delta.S.K417,South Africa,6/6/2022,423,1.54379562,0,22A.Omicron,0.380395683,700,1,0.022093308,,,,,
21A.Delta.S.K417,South Africa,6/20/2022,249,1.930232558,0,22A.Omicron,0.376132931,714,1,0.044983617,,,,,
21A.Delta.S.K417,South Africa,7/4/2022,230,1.352941176,0,22B.Omicron,0.352220521,728,1,0.049465597,,,,,
21A.Delta.S.K417,South Africa,7/18/2022,156,1.322033898,0,22B.Omicron,0.354545455,742,1,0.049174197,,,,,
21A.Delta.S.K417,South Africa,8/1/2022,108,1.255813953,0,22B22E,0.3375,756,1,0.049898746,,,,,
21A.Delta.S.K417,South Africa,8/15/2022,117,1.285714286,0,22B22E,0.335243553,770,1,0.051241803,,,,,
21A.Delta.S.K417,South Africa,8/29/2022,170,1.240875912,0,22B22E,0.349075975,784,1,0.050654439,,,,,
21A.Delta.S.K417,South Africa,9/12/2022,289,1.146825397,0,22B.Omicron,0.327664399,798,1,0.050803379,,,,,
21A.Delta.S.K417,South Africa,9/26/2022,278,1.022058824,0,22B22E,0.3225058,812,1,0.051568065,,,,,
21A.Delta.S.K417,South Africa,12/19/2022,55,1,0,22B22E,0.314285714,896,1,0.043719405,,,,,
21A.Delta.S.K417,South Africa,1/2/2023,405,1.051948052,0,22B22E,0.314685315,910,1,0.045149184,,,,,
21A.Delta.S.K417,South Africa,1/16/2023,327,1.058252427,0,22B22E,0.292486583,924,1,0.044278277,,,,,
21A.Delta.S.K417,Qatar,4/11/2022,0,0,28,22A.Omicron,0.484848485,644,1,0,,,,,
21A.Delta.S.K417,Qatar,4/25/2022,0,0,14,22A.Omicron,0.484848485,658,1,0,,,,,
21A.Delta.S.K417,Qatar,5/9/2022,32,1.882352941,0,22A.Omicron,0.484848485,672,1,0,,,,,
21A.Delta.S.K417,Qatar,5/23/2022,16,1.777777778,0,22C.Omicron,0.380952381,686,1,0.016747495,,,,,
21A.Delta.S.K417,Qatar,6/20/2022,30,1,0,22B22E,0.3,714,1,0.044983617,,,,,
21A.Delta.S.K417,Qatar,7/4/2022,90,1.111111111,0,22B22E,0.337078652,728,1,0.049465597,,,,,
21A.Delta.S.K417,Qatar,7/18/2022,163,1.101351351,0,22B22E,0.335390947,742,1,0.049174197,,,,,
21A.Delta.S.K417,Qatar,8/1/2022,145,1.050724638,0,22B22E,0.322222222,756,1,0.049898746,,,,,
21A.Delta.S.K417,Qatar,8/15/2022,41,1.051282051,0,22B22E,0.308270677,770,1,0.051241803,,,,,
21A.Delta.S.K417,Qatar,8/29/2022,63,1.032786885,0,22B22E,0.249011858,784,1,0.050654439,,,,,
21A.Delta.S.K417,Kenya,4/11/2022,0,0,28,21L.Omicron,0.273684211,644,1,0,,,,,
21A.Delta.S.K417,Kenya,4/25/2022,0,0,14,21L.Omicron,0.273684211,658,1,0,,,,,
21A.Delta.S.K417,Kenya,5/9/2022,26,1.238095238,0,21L.Omicron,0.273684211,672,1,0,,,,,
21A.Delta.S.K417,Kenya,5/23/2022,74,1.298245614,0,22B.Omicron,0.342592593,686,1,0.016747495,,,,,
21A.Delta.S.K417,Kenya,6/6/2022,294,1.38028169,0,22B.Omicron,0.353365385,700,1,0.022093308,,,,,
21A.Delta.S.K417,Kenya,6/20/2022,257,1.304568528,0,22B.Omicron,0.369784173,714,1,0.044983617,,,,,
21A.Delta.S.K417,Kenya,7/4/2022,98,1.225,0,22B.Omicron,0.353790614,728,1,0.049465597,,,,,
21A.Delta.S.K417,Kenya,7/18/2022,51,1.378378378,0,22B.Omicron,0.337748344,742,1,0.049174197,,,,,
21A.Delta.S.K417,Kenya,8/29/2022,17,1,0,22B22E,0.298245614,784,1,0.050654439,,,,,
21A.Delta.S.K417,Portugal,4/11/2022,0,0,28,21K.21L,0.115831663,644,1,0,,,,,
21A.Delta.S.K417,Portugal,4/25/2022,289,0.340400471,14,21K.21L,0.115831663,658,1,0,,,,,
21A.Delta.S.K417,Portugal,5/9/2022,618,1.08041958,0,22B.Omicron,0.217376011,672,1,0,,,,,
21A.Delta.S.K417,Portugal,5/23/2022,780,1.042780749,0,22B.Omicron,0.289962825,686,1,0.016747495,,,,,
21A.Delta.S.K417,Portugal,6/6/2022,695,1.03268945,0,22B22E,0.322206769,700,1,0.022093308,,,,,
21A.Delta.S.K417,Portugal,6/20/2022,1204,1.059859155,0,22B22E,0.336312849,714,1,0.044983617,,,,,
21A.Delta.S.K417,Portugal,7/4/2022,739,1.049715909,0,22B22E,0.336981304,728,1,0.049465597,,,,,
21A.Delta.S.K417,Portugal,7/18/2022,543,1.032319392,0,22B22E,0.33622291,742,1,0.049174197,,,,,
21A.Delta.S.K417,Portugal,8/1/2022,477,1.046052632,0,22B.Omicron,0.33615222,756,1,0.049898746,,,,,
21A.Delta.S.K417,Portugal,8/15/2022,491,1.044680851,0,22B22E,0.333559783,770,1,0.051241803,,,,,
21A.Delta.S.K417,Portugal,8/29/2022,535,1.049019608,0,22B22E,0.338393422,784,1,0.050654439,,,,,
21A.Delta.S.K417,Portugal,9/12/2022,551,1.061657033,0,22B22E,0.337829552,798,1,0.050803379,,,,,
21A.Delta.S.K417,Portugal,9/26/2022,529,1.070850202,0,22B22E,0.339102564,812,1,0.051568065,,,,,
21A.Delta.S.K417,Portugal,10/10/2022,227,1.031818182,0,22B22E,0.328509407,826,1,0.046450217,,,,,
21A.Delta.S.K417,Portugal,10/24/2022,231,1.013157895,0,22B22E,0.327659574,840,1,0.045834982,,,,,
21A.Delta.S.K417,Portugal,11/7/2022,274,1.007352941,0,22B22E,0.326579261,854,1,0.044186877,,,,,
21A.Delta.S.K417,Portugal,11/21/2022,381,1.035326087,0,22B22E,0.32788296,868,1,0.045000977,,,,,
21A.Delta.S.K417,Portugal,12/5/2022,312,1.033112583,0,22B22E,0.328767123,882,1,0.04552737,,,,,
21A.Delta.S.K417,Portugal,12/19/2022,252,1.045643154,0,22B22E,0.332453826,896,1,0.043719405,,,,,
21A.Delta.S.K417,Portugal,1/2/2023,278,1.182978723,0,22B22E,0.338199513,910,1,0.045149184,,,,,
21A.Delta.S.K417,Portugal,1/16/2023,167,1.284615385,0,22B22E,0.340816327,924,1,0.044278277,,,,,
21A.Delta.S.K417,Portugal,1/30/2023,153,1.514851485,0,22E.Omicron,0.368674699,938,1,0.044089223,,,,,
21A.Delta.S.K417,Portugal,2/13/2023,124,1.362637363,0,22E.Omicron,0.361516035,952,1,0.044191492,,,,,
21A.Delta.S.K417,Portugal,2/27/2023,109,1.068627451,0,23A.Omicron,0.312320917,966,1,0.045780465,,,,,
21A.Delta.S.K417,Botswana,4/11/2022,0,0,28,22A.Omicron,0.447368421,644,1,0,,,,,
21A.Delta.S.K417,Botswana,4/25/2022,0,0,14,22A.Omicron,0.447368421,658,1,0,,,,,
21A.Delta.S.K417,Botswana,5/9/2022,34,1.133333333,0,22A.Omicron,0.447368421,672,1,0,,,,,
21A.Delta.S.K417,Botswana,5/23/2022,61,1.244897959,0,22A.Omicron,0.442028986,686,1,0.016747495,,,,,
21A.Delta.S.K417,Botswana,6/6/2022,242,1.287234043,0,22A.Omicron,0.444852941,700,1,0.022093308,,,,,
21A.Delta.S.K417,Botswana,6/20/2022,131,1.201834862,0,22A.Omicron,0.451724138,714,1,0.044983617,,,,,
21A.Delta.S.K417,Botswana,7/4/2022,38,1.266666667,0,22A.Omicron,0.452380952,728,1,0.049465597,,,,,
21A.Delta.S.K417,Ireland,4/11/2022,0,0,42,21K.21L,0.09400545,644,1,0,,,,,
21A.Delta.S.K417,Ireland,4/25/2022,0,0,28,21K.21L,0.09400545,658,1,0,,,,,
21A.Delta.S.K417,Ireland,5/9/2022,276,0.237931034,14,21K.21L,0.09400545,672,1,0,,,,,
21A.Delta.S.K417,Ireland,5/23/2022,861,1.351648352,0,21K.21L,0.255186722,686,1,0.016747495,,,,,
21A.Delta.S.K417,Ireland,6/6/2022,2826,1.449230769,0,22B22E,0.334358732,700,1,0.022093308,,,,,
21A.Delta.S.K417,Ireland,6/20/2022,3219,1.297983871,0,22B.Omicron,0.346352485,714,1,0.044983617,,,,,
21A.Delta.S.K417,Ireland,7/4/2022,2182,1.19627193,0,22B.Omicron,0.349679487,728,1,0.049465597,,,,,
21A.Delta.S.K417,Ireland,7/18/2022,934,1.13902439,0,22B.Omicron,0.3450314,742,1,0.049174197,,,,,
21A.Delta.S.K417,Ireland,8/1/2022,853,1.08524173,0,22B.Omicron,0.341063575,756,1,0.049898746,,,,,
21A.Delta.S.K417,Ireland,8/15/2022,1454,1.064421669,0,22B22E,0.338848753,770,1,0.051241803,,,,,
21A.Delta.S.K417,Ireland,8/29/2022,1433,1.07260479,0,22B22E,0.339091339,784,1,0.050654439,,,,,
21A.Delta.S.K417,Ireland,9/12/2022,1204,1.092558984,0,22B22E,0.339250493,798,1,0.050803379,,,,,
21A.Delta.S.K417,Ireland,9/26/2022,1063,1.078093306,0,22B22E,0.334066625,812,1,0.051568065,,,,,
21A.Delta.S.K417,Ireland,10/10/2022,1395,1.052830189,0,22B22E,0.327926657,826,1,0.046450217,,,,,
21A.Delta.S.K417,Ireland,10/24/2022,959,1.056167401,0,22B22E,0.327639221,840,1,0.045834982,,,,,
21A.Delta.S.K417,Ireland,11/7/2022,795,1.06,0,22B22E,0.326891447,854,1,0.044186877,,,,,
21A.Delta.S.K417,Ireland,11/21/2022,949,1.111241218,0,22B22E,0.333567663,868,1,0.045000977,,,,,
21A.Delta.S.K417,Ireland,12/5/2022,763,1.205371248,0,22B22E,0.338659565,882,1,0.04552737,,,,,
21A.Delta.S.K417,Ireland,12/19/2022,827,1.312698413,0,22B22E,0.338379705,896,1,0.043719405,,,,,
21A.Delta.S.K417,Ireland,1/2/2023,1177,1.556878307,0,22B22E,0.34587129,910,1,0.045149184,,,,,
21A.Delta.S.K417,Ireland,1/16/2023,328,1.853107345,0,22B22E,0.331313131,924,1,0.044278277,,,,,
21A.Delta.S.K417,Ireland,1/30/2023,212,1.092783505,0,23A.Omicron,0.286874154,938,1,0.044089223,,,,,
21A.Delta.S.K417,Aruba,4/11/2022,0,0,42,21K.21L,0.175257732,644,1,0,,,,,
21A.Delta.S.K417,Aruba,4/25/2022,0,0,28,21K.21L,0.175257732,658,1,0,,,,,
21A.Delta.S.K417,Aruba,5/9/2022,17,0.548387097,14,21K.21L,0.175257732,672,1,0,,,,,
21A.Delta.S.K417,Aruba,5/23/2022,26,1.181818182,0,21K.21L,0.240740741,686,1,0.016747495,,,,,
21A.Delta.S.K417,Aruba,6/6/2022,16,1.6,0,22C.Omicron,0.380952381,700,1,0.022093308,,,,,
21A.Delta.S.K417,Aruba,6/20/2022,64,1.28,0,22B.Omicron,0.347826087,714,1,0.044983617,,,,,
21A.Delta.S.K417,Aruba,7/4/2022,57,1.163265306,0,22B.Omicron,0.341317365,728,1,0.049465597,,,,,
21A.Delta.S.K417,Aruba,7/18/2022,57,1.1875,0,22B22E,0.351851852,742,1,0.049174197,,,,,
21A.Delta.S.K417,Aruba,8/1/2022,77,1.084507042,0,22B22E,0.342222222,756,1,0.049898746,,,,,
21A.Delta.S.K417,Aruba,8/15/2022,65,1.083333333,0,22B.Omicron,0.338541667,770,1,0.051241803,,,,,
21A.Delta.S.K417,Aruba,8/29/2022,24,1.043478261,0,22B22E,0.338028169,784,1,0.050654439,,,,,
21A.Delta.S.K417,Aruba,9/12/2022,50,1.086956522,0,22B22E,0.340136054,798,1,0.050803379,,,,,
21A.Delta.S.K417,Aruba,9/26/2022,15,1.071428571,0,22B22E,0.340909091,812,1,0.051568065,,,,,
21A.Delta.S.K417,Aruba,10/10/2022,44,1.157894737,0,22B22E,0.349206349,826,1,0.046450217,,,,,
21A.Delta.S.K417,Aruba,10/24/2022,36,1.028571429,0,22B22E,0.283464567,840,1,0.045834982,,,,,
21A.Delta.S.K417,Aruba,11/7/2022,44,1,0,22B22E,0.330827068,854,1,0.044186877,,,,,
21A.Delta.S.K417,Aruba,12/5/2022,31,1.033333333,0,22B22E,0.336956522,882,1,0.04552737,,,,,
21A.Delta.S.K417,Aruba,12/19/2022,52,1.04,0,22B22E,0.322981366,896,1,0.043719405,,,,,
21A.Delta.S.K417,Aruba,1/2/2023,51,1.133333333,0,22E.Omicron,0.268421053,910,1,0.045149184,,,,,
21A.Delta.S.K417,Aruba,1/16/2023,17,1,0,21A.Delta.S.K417,0.274193548,924,1,0.044278277,,,,,
21A.Delta.S.K417,Mexico,4/11/2022,0,0,42,21K.21L,0.062765957,644,1,0,,,,,
21A.Delta.S.K417,Mexico,4/25/2022,59,0.14861461,28,21K.21L,0.062765957,658,1,0,,,,,
21A.Delta.S.K417,Mexico,5/9/2022,233,0.387043189,14,21K.21L,0.130898876,672,1,0,,,,,
21A.Delta.S.K417,Mexico,5/23/2022,730,1.075110457,0,21K.21L,0.24060646,686,1,0.016747495,,,,,
21A.Delta.S.K417,Mexico,6/6/2022,1384,1.563841808,0,22C.Omicron,0.296232877,700,1,0.022093308,,,,,
21A.Delta.S.K417,Mexico,6/20/2022,2183,1.413860104,0,22B.Omicron,0.317573465,714,1,0.044983617,,,,,
21A.Delta.S.K417,Mexico,7/4/2022,1883,1.172478207,0,22B.Omicron,0.334220802,728,1,0.049465597,,,,,
21A.Delta.S.K417,Mexico,7/18/2022,2669,1.141085934,0,22B.Omicron,0.3433239,742,1,0.049174197,,,,,
21A.Delta.S.K417,Mexico,8/1/2022,2274,1.098550725,0,22B.Omicron,0.341082946,756,1,0.049898746,,,,,
21A.Delta.S.K417,Mexico,8/15/2022,1586,1.068733154,0,22B.Omicron,0.34284479,770,1,0.051241803,,,,,
21A.Delta.S.K417,Mexico,8/29/2022,803,1.029487179,0,22B.Omicron,0.335562056,784,1,0.050654439,,,,,
21A.Delta.S.K417,Mexico,9/12/2022,499,1.037422037,0,22B.Omicron,0.337162162,798,1,0.050803379,,,,,
21A.Delta.S.K417,Mexico,9/26/2022,355,1.079027356,0,22B.Omicron,0.343326886,812,1,0.051568065,,,,,
21A.Delta.S.K417,Mexico,10/10/2022,211,1.128342246,0,22B22E,0.342532468,826,1,0.046450217,,,,,
21A.Delta.S.K417,Mexico,11/21/2022,603,1.02725724,0,22B22E,0.323671498,868,1,0.045000977,,,,,
21A.Delta.S.K417,Mexico,12/5/2022,1148,1.081998115,0,22B22E,0.308436325,882,1,0.04552737,,,,,
21A.Delta.S.K417,Philippines,7/19/2021,88,0.190889371,56,21I.Delta,0.061452514,378,1,0,,,,,
21A.Delta.S.K417,Philippines,8/2/2021,88,0.134969325,42,21I.Delta,0.054931336,392,1,0,,,,,
21A.Delta.S.K417,Philippines,4/25/2022,17,0.377777778,28,21L.Omicron,0.137096774,658,1,0,,,,,
21A.Delta.S.K417,Philippines,5/9/2022,17,0.326923077,14,21K.21L,0.116438356,672,1,0,,,,,
21A.Delta.S.K417,Philippines,5/23/2022,66,1.434782609,0,21L.Omicron,0.25095057,686,1,0.016747495,,,,,
21A.Delta.S.K417,Philippines,6/6/2022,135,1.436170213,0,22B22E,0.3125,700,1,0.022093308,,,,,
21A.Delta.S.K417,Philippines,6/20/2022,255,1.103896104,0,22B22E,0.327342747,714,1,0.044983617,,,,,
21A.Delta.S.K417,Philippines,7/4/2022,336,1.043478261,0,22B22E,0.32748538,728,1,0.049465597,,,,,
21A.Delta.S.K417,Canada,4/11/2022,1290,0.144570212,42,21K.21L,0.063191927,644,1,0,,,,,
21A.Delta.S.K417,Canada,4/25/2022,2005,0.297257228,28,21K.21L,0.114512536,658,1,0,,,,,
21A.Delta.S.K417,Canada,5/9/2022,2562,0.486055777,14,21K.21L,0.162852784,672,1,0,,,,,
21A.Delta.S.K417,Canada,5/23/2022,2974,1.00847745,0,21K.21L,0.243511013,686,1,0.016747495,,,,,
21A.Delta.S.K417,Canada,6/6/2022,4563,1.620959147,0,22C.Omicron,0.329149535,700,1,0.022093308,,,,,
21A.Delta.S.K417,Canada,6/20/2022,6176,1.773184037,0,22B22E,0.352169698,714,1,0.044983617,,,,,
21A.Delta.S.K417,Canada,7/4/2022,9222,1.321014181,0,22B22E,0.349941183,728,1,0.049465597,,,,,
21A.Delta.S.K417,Canada,7/18/2022,6584,1.207408766,0,22B22E,0.348507305,742,1,0.049174197,,,,,
21A.Delta.S.K417,Canada,8/1/2022,6491,1.126714112,0,22B.Omicron,0.342985469,756,1,0.049898746,,,,,
21A.Delta.S.K417,Canada,8/15/2022,6953,1.097726555,0,22B.Omicron,0.341419101,770,1,0.051241803,,,,,
21A.Delta.S.K417,Canada,8/29/2022,6606,1.099716997,0,22B22E,0.341130906,784,1,0.050654439,,,,,
21A.Delta.S.K417,Canada,9/12/2022,7535,1.099518459,0,22B22E,0.340334237,798,1,0.050803379,,,,,
21A.Delta.S.K417,Canada,9/26/2022,7516,1.09594634,0,22B22E,0.340444807,812,1,0.051568065,,,,,
21A.Delta.S.K417,Canada,10/10/2022,7612,1.073927765,0,22B22E,0.338100737,826,1,0.046450217,,,,,
21A.Delta.S.K417,Canada,10/24/2022,6952,1.073833797,0,22B22E,0.336691205,840,1,0.045834982,,,,,
21A.Delta.S.K417,Canada,11/7/2022,5156,1.176363222,0,22B22E,0.343870882,854,1,0.044186877,,,,,
21A.Delta.S.K417,Canada,11/21/2022,5503,1.164902625,0,22B22E,0.344454181,868,1,0.045000977,,,,,
21A.Delta.S.K417,Canada,12/5/2022,6848,1.031791472,0,22B22E,0.330151384,882,1,0.04552737,,,,,
21A.Delta.S.K417,Canada,12/19/2022,7103,1.023487032,0,22B22E,0.328477617,896,1,0.043719405,,,,,
21A.Delta.S.K417,Canada,1/2/2023,7184,1.027313027,0,22B22E,0.323457902,910,1,0.045149184,,,,,
21A.Delta.S.K417,Canada,1/16/2023,4617,1.153096903,0,22B22E,0.316884008,924,1,0.044278277,,,,,
21A.Delta.S.K417,Canada,1/30/2023,3506,1.149508197,0,22E.Omicron,0.308165597,938,1,0.044089223,,,,,
21A.Delta.S.K417,Canada,2/13/2023,2898,1.104,0,23A.Omicron,0.326940433,952,1,0.044191492,,,,,
21A.Delta.S.K417,USA,3/28/2022,5632,0.12725383,56,21K.21L,0.055856946,630,1,0,,,,,
21A.Delta.S.K417,USA,4/11/2022,13964,0.288428967,42,21K.21L,0.109129558,644,1,0,,,,,
21A.Delta.S.K417,USA,4/25/2022,26105,0.628596884,28,21K.21L,0.185972786,658,1,0,,,,,
21A.Delta.S.K417,USA,5/9/2022,46057,0.945651281,14,22C.Omicron,0.273669887,672,1,0,,,,,
21A.Delta.S.K417,USA,5/23/2022,56183,1.088058719,0,22C.Omicron,0.340924537,686,1,0.016747495,,,,,
21A.Delta.S.K417,USA,6/6/2022,59126,1.51546841,0,22C.Omicron,0.364206428,700,1,0.022093308,,,,,
21A.Delta.S.K417,USA,6/20/2022,63906,1.671094608,0,22B.Omicron,0.356050054,714,1,0.044983617,,,,,
21A.Delta.S.K417,USA,7/4/2022,76342,1.23321218,0,22B.Omicron,0.341770679,728,1,0.049465597,,,,,
21A.Delta.S.K417,USA,7/18/2022,69812,1.095640164,0,22B.Omicron,0.334595439,742,1,0.049174197,,,,,
21A.Delta.S.K417,USA,8/1/2022,59278,1.057233052,0,22B.Omicron,0.332011515,756,1,0.049898746,,,,,
21A.Delta.S.K417,USA,8/15/2022,56926,1.062706517,0,22B.Omicron,0.335612966,770,1,0.051241803,,,,,
21A.Delta.S.K417,USA,8/29/2022,45796,1.069850021,0,22B.Omicron,0.335253768,784,1,0.050654439,,,,,
21A.Delta.S.K417,USA,9/12/2022,43712,1.091217734,0,22B.Omicron,0.3359025,798,1,0.050803379,,,,,
21A.Delta.S.K417,USA,9/26/2022,31223,1.088630104,0,22B22E,0.329155158,812,1,0.051568065,,,,,
21A.Delta.S.K417,USA,10/10/2022,29170,1.095298889,0,22B22E,0.328232249,826,1,0.046450217,,,,,
21A.Delta.S.K417,USA,10/24/2022,31641,1.058864868,0,22B22E,0.320967742,840,1,0.045834982,,,,,
