pangoLineage,country,date,count,prev,days_to_prev,pangoLineage2,Day,B
20H.Beta.V2,Luxembourg,2021-03-01,161,0.363431151241535,0,20I.Alpha.V1,238,1
20H.Beta.V2,Luxembourg,2021-03-15,191,0.346014492753623,0,20I.Alpha.V1,252,1
20H.Beta.V2,Bangladesh,2021-01-04,0,0,56,20I.Alpha.V1,182,1
20H.Beta.V2,Bangladesh,2021-01-18,0,0,42,20I.Alpha.V1,196,1
20H.Beta.V2,Bangladesh,2021-02-01,0,0,28,20I.Alpha.V1,210,1
20H.Beta.V2,Bangladesh,2021-02-15,0,0,14,20I.Alpha.V1,224,1
20H.Beta.V2,Bangladesh,2021-03-01,60,5.45454545454545,0,20I.Alpha.V1,238,1
20H.Beta.V2,Bangladesh,2021-03-15,78,4.875,0,20I.Alpha.V1,252,1
20H.Beta.V2,Bangladesh,2021-03-29,112,11.2,0,20I.Alpha.V1,266,1
20H.Beta.V2,Bangladesh,2021-04-12,78,11.1428571428571,0,20I.Alpha.V1,280,1
20H.Beta.V2,Bangladesh,2021-04-26,19,1.9,0,21A.Delta,294,1
20H.Beta.V2,Bangladesh,2021-05-10,32,1.18518518518519,0,21A.Delta,308,1
20H.Beta.V2,Bangladesh,2021-05-24,20,0.526315789473684,0,21A.Delta,322,1
20I.Alpha.V1,Portugal,2020-12-07,22,2.2,0,20A.EU1,154,1
20I.Alpha.V1,Portugal,2020-12-21,76,0.558823529411765,0,20A.EU1,168,1
20I.Alpha.V1,Portugal,2021-01-18,79,1.234375,0,20A.EU1,196,1
20I.Alpha.V1,Portugal,2021-02-01,495,2.11538461538462,0,20A.EU1,210,1
20I.Alpha.V1,Portugal,2021-02-15,64,6.4,0,20A.EU1,224,1
20I.Alpha.V1,Portugal,2021-03-01,863,9.3804347826087,0,20A.EU1,238,1
20I.Alpha.V1,Portugal,2021-03-15,21,1.61538461538462,0,20J.Gamma.V3,252,1
20I.Alpha.V1,Portugal,2021-03-29,1071,23.8,0,20J.Gamma.V3,266,1
20I.Alpha.V1,Portugal,2021-04-12,408,19.4285714285714,0,20J.Gamma.V3,280,1
20I.Alpha.V1,Portugal,2021-04-26,680,30.9090909090909,0,20J.Gamma.V3,294,1
20I.Alpha.V1,Portugal,2021-05-10,224,4.30769230769231,0,21J.Delta,308,1
20I.Alpha.V1,Portugal,2021-05-24,255,0.973282442748092,0,21J.Delta,322,1
20I.Alpha.V1,Portugal,2021-06-07,332,0.520376175548589,0,21J.Delta,336,1
20I.Alpha.V1,Norway,2020-12-07,16,0.551724137931034,0,20A.EU1,154,1
20I.Alpha.V1,Norway,2020-12-21,32,0.60377358490566,0,20A.EU1,168,1
20I.Alpha.V1,Norway,2021-01-04,60,0.394736842105263,0,20A.EU1,182,1
20I.Alpha.V1,Norway,2021-01-18,232,1.54666666666667,0,20A.EU1,196,1
20I.Alpha.V1,Norway,2021-02-01,460,3.45864661654135,0,20A.EU1,210,1
20I.Alpha.V1,Norway,2021-02-15,971,9.42718446601942,0,20A.EU1,224,1
20I.Alpha.V1,Norway,2021-03-01,1399,9.92198581560284,0,20H.Beta.V2,238,1
20I.Alpha.V1,Norway,2021-03-15,1699,22.3552631578947,0,20H.Beta.V2,252,1
20I.Alpha.V1,Norway,2021-03-29,1582,34.3913043478261,0,20H.Beta.V2,266,1
20I.Alpha.V1,Norway,2021-04-12,1759,79.9545454545455,0,20H.Beta.V2,280,1
20I.Alpha.V1,Norway,2021-04-26,1739,75.6086956521739,0,21J.Delta,294,1
20I.Alpha.V1,Norway,2021-05-10,1666,35.4468085106383,0,21J.Delta,308,1
20I.Alpha.V1,Norway,2021-05-24,1187,42.3928571428571,0,21J.Delta,322,1
20I.Alpha.V1,Norway,2021-06-07,761,8.36263736263736,0,21A.Delta,336,1
20I.Alpha.V1,Norway,2021-06-21,536,3.19047619047619,0,21I.Delta,350,1
20I.Alpha.V1,Norway,2021-07-05,223,0.445109780439122,0,21I.Delta,364,1
20I.Alpha.V1,United Kingdom,2020-11-09,1403,0.115122671699352,28,20A.EU1,126,1
20I.Alpha.V1,United Kingdom,2020-11-23,1060,0.179630571089646,14,20A.EU1,140,1
20I.Alpha.V1,United Kingdom,2020-12-07,8642,0.807965594614809,0,20A.EU1,154,1
20I.Alpha.V1,United Kingdom,2020-12-21,11821,2.09221238938053,0,20A.EU1,168,1
20I.Alpha.V1,United Kingdom,2021-01-04,22264,4.29641065225782,0,20A.EU1,182,1
20I.Alpha.V1,United Kingdom,2021-01-18,32108,10.2679884873681,0,20A.EU1,196,1
20I.Alpha.V1,United Kingdom,2021-02-01,26422,19.7326362957431,0,20A.EU1,210,1
20I.Alpha.V1,United Kingdom,2021-02-15,32244,47.4176470588235,0,20A.EU1,224,1
20I.Alpha.V1,United Kingdom,2021-03-01,31611,127.463709677419,0,20A.EU1,238,1
20I.Alpha.V1,United Kingdom,2021-03-15,33506,244.569343065693,0,20H.Beta.V2,252,1
20I.Alpha.V1,United Kingdom,2021-03-29,20420,162.063492063492,0,20H.Beta.V2,266,1
20I.Alpha.V1,United Kingdom,2021-04-12,14175,58.3333333333333,0,21A.Delta,280,1
20I.Alpha.V1,United Kingdom,2021-04-26,11653,6.42746828461114,0,21J.Delta,294,1
20I.Alpha.V1,United Kingdom,2021-05-10,7742,1.05448106782893,0,21J.Delta,308,1
20I.Alpha.V1,Belgium,2020-12-07,0,0,14,20A.EU1,154,1
20I.Alpha.V1,Belgium,2020-12-21,48,1.06666666666667,0,20A.EU1,168,1
20I.Alpha.V1,Belgium,2021-01-04,253,1.79432624113475,0,20A.EU1,182,1
20I.Alpha.V1,Belgium,2021-01-18,692,3.07555555555556,0,20A.EU1,196,1
20I.Alpha.V1,Belgium,2021-02-01,721,3.29223744292237,0,20A.EU1,210,1
20I.Alpha.V1,Belgium,2021-02-15,1179,6.140625,0,20A.EU1,224,1
20I.Alpha.V1,Belgium,2021-03-01,1667,6.83196721311475,0,20H.Beta.V2,238,1
20I.Alpha.V1,Belgium,2021-03-15,2583,13.8870967741935,0,20J.Gamma.V3,252,1
20I.Alpha.V1,Belgium,2021-03-29,2484,10.0161290322581,0,20J.Gamma.V3,266,1
20I.Alpha.V1,Belgium,2021-04-12,2571,8.68581081081081,0,20J.Gamma.V3,280,1
20I.Alpha.V1,Belgium,2021-04-26,2671,11.0829875518672,0,20J.Gamma.V3,294,1
20I.Alpha.V1,Belgium,2021-05-10,2548,8.0125786163522,0,20J.Gamma.V3,308,1
20I.Alpha.V1,Belgium,2021-05-24,1840,7.47967479674797,0,20J.Gamma.V3,322,1
20I.Alpha.V1,Belgium,2021-06-07,982,6.63513513513514,0,21I.Delta,336,1
20I.Alpha.V1,Belgium,2021-06-21,410,0.789980732177264,0,21J.Delta,350,1
20I.Alpha.V1,Israel,2020-12-07,0,0,14,20A.EU1,154,1
20I.Alpha.V1,Israel,2020-12-21,282,6.40909090909091,0,20A.EU1,168,1
20I.Alpha.V1,Israel,2021-01-04,562,12.7727272727273,0,20H.Beta.V2,182,1
20I.Alpha.V1,Israel,2021-01-18,883,23.2368421052632,0,20A.EU1,196,1
20I.Alpha.V1,Israel,2021-02-01,1180,17.6119402985075,0,20H.Beta.V2,210,1
20I.Alpha.V1,Israel,2021-02-15,1178,34.6470588235294,0,20H.Beta.V2,224,1
20I.Alpha.V1,Israel,2021-03-01,1043,43.4583333333333,0,20H.Beta.V2,238,1
20I.Alpha.V1,Israel,2021-03-15,667,166.75,0,20H.Beta.V2,252,1
20I.Alpha.V1,Israel,2021-03-29,747,43.9411764705882,0,21J.Delta,266,1
20I.Alpha.V1,Israel,2021-04-12,392,43.5555555555556,0,21A.21B,280,1
20I.Alpha.V1,Israel,2021-04-26,193,8.39130434782609,0,21G.Lambda,294,1
20I.Alpha.V1,Israel,2021-05-10,133,14.7777777777778,0,21A.21B,308,1
20I.Alpha.V1,Israel,2021-05-24,24,1.41176470588235,0,21J.Delta,322,1
20I.Alpha.V1,United Arab Emirates,2020-12-07,0,0,14,20H.Beta.V2,154,1
20I.Alpha.V1,United Arab Emirates,2020-12-21,34,5.66666666666667,0,20H.Beta.V2,168,1
20I.Alpha.V1,United Arab Emirates,2021-01-04,78,19.5,0,20H.Beta.V2,182,1
20I.Alpha.V1,United Arab Emirates,2021-01-18,118,6.21052631578947,0,20H.Beta.V2,196,1
20I.Alpha.V1,United Arab Emirates,2021-02-01,130,13,0,20H.Beta.V2,210,1
20I.Alpha.V1,France,2020-12-07,0,0,14,20A.EU2,154,1
20I.Alpha.V1,France,2020-12-21,80,0.421052631578947,0,20A.EU2,168,1
20I.Alpha.V1,France,2021-01-04,467,0.85063752276867,0,20A.EU2,182,1
20I.Alpha.V1,France,2021-01-18,1271,1.6007556675063,0,20A.EU2,196,1
20I.Alpha.V1,France,2021-02-01,1528,4.7601246105919,0,20A.EU2,210,1
20I.Alpha.V1,France,2021-02-15,1560,3.22314049586777,0,20A.EU2,224,1
20I.Alpha.V1,France,2021-03-01,3223,8.90331491712707,0,20H.Beta.V2,238,1
20I.Alpha.V1,France,2021-03-15,5494,10.2309124767225,0,20H.Beta.V2,252,1
20I.Alpha.V1,France,2021-03-29,3855,8.01455301455301,0,20H.Beta.V2,266,1
20I.Alpha.V1,France,2021-04-12,3712,7.40918163672655,0,20H.Beta.V2,280,1
20I.Alpha.V1,France,2021-04-26,2780,5.82809224318658,0,20H.Beta.V2,294,1
20I.Alpha.V1,France,2021-05-10,2337,5.28733031674208,0,20H.Beta.V2,308,1
20I.Alpha.V1,France,2021-05-24,1943,4.49768518518518,0,20H.Beta.V2,322,1
20I.Alpha.V1,France,2021-06-07,1091,2.95663956639566,0,20H.Beta.V2,336,1
20I.Alpha.V1,France,2021-06-21,695,0.679374389051808,0,21J.Delta,350,1
20I.Alpha.V1,Netherlands,2020-12-07,27,0.0813253012048193,14,20A.EU1,154,1
20I.Alpha.V1,Netherlands,2020-12-21,144,0.335664335664336,0,20A.EU1,168,1
20I.Alpha.V1,Netherlands,2021-01-04,290,0.422740524781341,0,20A.EU1,182,1
20I.Alpha.V1,Netherlands,2021-01-18,537,0.731607629427793,0,20A.EU1,196,1
20I.Alpha.V1,Netherlands,2021-02-01,829,1.08366013071895,0,20A.EU1,210,1
20I.Alpha.V1,Netherlands,2021-02-15,1827,4.7578125,0,20A.EU1,224,1
20I.Alpha.V1,Netherlands,2021-03-01,3435,11.45,0,20A.EU1,238,1
20I.Alpha.V1,Netherlands,2021-03-15,3309,25.6511627906977,0,20H.Beta.V2,252,1
20I.Alpha.V1,Netherlands,2021-03-29,3474,39.4772727272727,0,20H.Beta.V2,266,1
20I.Alpha.V1,Netherlands,2021-04-12,3454,54.8253968253968,0,20J.Gamma.V3,280,1
20I.Alpha.V1,Netherlands,2021-04-26,3713,42.1931818181818,0,20J.Gamma.V3,294,1
20I.Alpha.V1,Netherlands,2021-05-10,3119,42.1486486486486,0,20J.Gamma.V3,308,1
20I.Alpha.V1,Netherlands,2021-05-24,2436,33.8333333333333,0,21I.Delta,322,1
20I.Alpha.V1,Netherlands,2021-06-07,1852,5.0189701897019,0,21J.Delta,336,1
20I.Alpha.V1,Netherlands,2021-06-21,664,1.07967479674797,0,21J.Delta,350,1
20I.Alpha.V1,Slovakia,2020-12-07,0,0,14,20A.EU2,154,1
20I.Alpha.V1,Slovakia,2020-12-21,18,3,0,20A.EU2,168,1
20I.Alpha.V1,Slovakia,2021-01-04,47,6.71428571428571,0,21A.21B,182,1
20I.Alpha.V1,Slovakia,2021-01-18,30,4.28571428571429,0,21A.21B,196,1
20I.Alpha.V1,Slovakia,2021-02-01,88,8.8,0,20A.EU2,210,1
20I.Alpha.V1,Slovakia,2021-02-15,88,6.28571428571429,0,21A.21B,224,1
20I.Alpha.V1,Slovakia,2021-03-01,530,17.0967741935484,0,21J.Delta,238,1
20I.Alpha.V1,Slovakia,2021-03-15,606,46.6153846153846,0,21A.21B,252,1
20I.Alpha.V1,Slovakia,2021-03-29,666,26.64,0,21J.Delta,266,1
20I.Alpha.V1,Slovakia,2021-04-12,399,39.9,0,21A.21B,280,1
20I.Alpha.V1,Slovakia,2021-04-26,304,304,0,21I.Delta,294,1
20I.Alpha.V1,Slovakia,2021-05-10,557,557,0,21H.Mu,308,1
20I.Alpha.V1,Slovakia,2021-05-24,568,189.333333333333,0,21A.Delta,322,1
20I.Alpha.V1,Slovakia,2021-06-07,356,5.74193548387097,0,21J.Delta,336,1
20I.Alpha.V1,Slovakia,2021-06-21,138,3.63157894736842,0,21J.Delta,350,1
20I.Alpha.V1,India,2020-12-07,0,0,14,20A.EU1,154,1
20I.Alpha.V1,India,2020-12-21,65,9.28571428571429,0,20A.EU1,168,1
20I.Alpha.V1,India,2021-01-18,38,2.92307692307692,0,21A.21B,196,1
20I.Alpha.V1,India,2021-02-01,102,0.836065573770492,0,21J.Delta,210,1
20I.Alpha.V1,India,2021-02-15,185,1.19354838709677,0,21B.Kappa,224,1
20I.Alpha.V1,India,2021-03-01,479,1.38439306358382,0,21B.Kappa,238,1
20I.Alpha.V1,India,2021-03-15,794,1.32333333333333,0,21B.Kappa,252,1
20I.Alpha.V1,India,2021-03-29,841,0.673878205128205,0,21A.Delta,266,1
20I.Alpha.V1,Finland,2020-12-07,0,0,14,20A.EU2,154,1
20I.Alpha.V1,Finland,2020-12-21,44,1.91304347826087,0,20A.EU2,168,1
20I.Alpha.V1,Finland,2021-01-04,93,1.63157894736842,0,20A.EU2,182,1
20I.Alpha.V1,Finland,2021-01-18,336,2.89655172413793,0,20A.EU1,196,1
20I.Alpha.V1,Finland,2021-02-01,959,9.4950495049505,0,20A.EU1,210,1
20I.Alpha.V1,Finland,2021-02-15,835,4.30412371134021,0,20A.EU1,224,1
20I.Alpha.V1,Finland,2021-03-01,1130,5.38095238095238,0,20H.Beta.V2,238,1
20I.Alpha.V1,Finland,2021-03-15,726,2.8030888030888,0,20H.Beta.V2,252,1
20I.Alpha.V1,Finland,2021-03-29,526,3.09411764705882,0,20H.Beta.V2,266,1
20I.Alpha.V1,Finland,2021-04-12,401,4.50561797752809,0,20H.Beta.V2,280,1
20I.Alpha.V1,Finland,2021-04-26,413,10.0731707317073,0,20H.Beta.V2,294,1
20I.Alpha.V1,Finland,2021-05-10,402,4.67441860465116,0,21J.Delta,308,1
20I.Alpha.V1,Finland,2021-05-24,242,3.22666666666667,0,21J.Delta,322,1
20I.Alpha.V1,Finland,2021-06-07,144,1.17073170731707,0,21J.Delta,336,1
20I.Alpha.V1,Japan,2020-12-07,0,0,14,21C.Epsilon,154,1
20I.Alpha.V1,Japan,2020-12-21,25,5,0,21C.Epsilon,168,1
20I.Alpha.V1,Japan,2021-01-04,30,5,0,21C.Epsilon,182,1
20I.Alpha.V1,Japan,2021-01-18,90,12.8571428571429,0,20H.Beta.V2,196,1
20I.Alpha.V1,Japan,2021-02-01,107,26.75,0,20J.Gamma.V3,210,1
20I.Alpha.V1,Japan,2021-02-15,113,12.5555555555556,0,20J.Gamma.V3,224,1
20I.Alpha.V1,Japan,2021-03-01,312,14.8571428571429,0,20J.Gamma.V3,238,1
20I.Alpha.V1,Japan,2021-03-15,1130,80.7142857142857,0,20J.Gamma.V3,252,1
20I.Alpha.V1,Japan,2021-03-29,2984,149.2,0,20H.Beta.V2,266,1
20I.Alpha.V1,Japan,2021-04-12,6033,430.928571428571,0,21A.Delta,280,1
20I.Alpha.V1,Japan,2021-04-26,9572,199.416666666667,0,21J.Delta,294,1
20I.Alpha.V1,Japan,2021-05-10,7941,107.310810810811,0,21J.Delta,308,1
20I.Alpha.V1,Japan,2021-05-24,4309,54.5443037974684,0,21J.Delta,322,1
20I.Alpha.V1,Japan,2021-06-07,3915,19.0975609756098,0,21J.Delta,336,1
20I.Alpha.V1,Japan,2021-06-21,3704,5.0189701897019,0,21J.Delta,350,1
20I.Alpha.V1,Japan,2021-07-05,4383,1.45373134328358,0,21J.Delta,364,1
20I.Alpha.V1,Japan,2021-07-19,4141,0.33405937399161,0,21J.Delta,378,1
20I.Alpha.V1,Ireland,2020-12-07,0,0,14,20A.EU1,154,1
20I.Alpha.V1,Ireland,2020-12-21,94,1.11904761904762,0,20A.EU1,168,1
20I.Alpha.V1,Ireland,2021-01-04,194,1.73214285714286,0,20A.EU1,182,1
20I.Alpha.V1,Ireland,2021-01-18,404,3.81132075471698,0,20A.EU1,196,1
20I.Alpha.V1,Ireland,2021-02-01,1422,10.6119402985075,0,20A.EU1,210,1
20I.Alpha.V1,Ireland,2021-02-15,1431,23.4590163934426,0,20A.EU1,224,1
20I.Alpha.V1,Ireland,2021-03-01,1396,87.25,0,20A.EU1,238,1
20I.Alpha.V1,Ireland,2021-03-15,1676,76.1818181818182,0,20H.Beta.V2,252,1
20I.Alpha.V1,Ireland,2021-03-29,1124,86.4615384615385,0,20B.S.796H,266,1
20I.Alpha.V1,Ireland,2021-04-12,1470,54.4444444444444,0,20B.S.796H,280,1
20I.Alpha.V1,Ireland,2021-04-26,1710,27.1428571428571,0,21B.Kappa,294,1
20I.Alpha.V1,Ireland,2021-05-10,1499,24.9833333333333,0,21B.Kappa,308,1
20I.Alpha.V1,Ireland,2021-05-24,1385,21.3076923076923,0,21A.Delta,322,1
20I.Alpha.V1,Ireland,2021-06-07,999,4.89705882352941,0,21A.Delta,336,1
20I.Alpha.V1,Ireland,2021-06-21,366,0.677777777777778,0,21J.Delta,350,1
20I.Alpha.V1,Poland,2020-12-07,0,0,28,20A.EU1,154,1
20I.Alpha.V1,Poland,2020-12-21,0,0,14,20A.EU1,168,1
20I.Alpha.V1,Poland,2021-01-04,18,1.125,0,20A.EU1,182,1
20I.Alpha.V1,Poland,2021-01-18,34,1.36,0,20A.EU1,196,1
20I.Alpha.V1,Poland,2021-02-01,168,6.22222222222222,0,20A.EU1,210,1
20I.Alpha.V1,Poland,2021-02-15,792,31.68,0,20A.EU1,224,1
20I.Alpha.V1,Poland,2021-03-01,1722,66.2307692307692,0,20A.EU1,238,1
20I.Alpha.V1,Poland,2021-03-15,1598,266.333333333333,0,20A.EU1,252,1
20I.Alpha.V1,Poland,2021-03-29,2036,509,0,20H.Beta.V2,266,1
20I.Alpha.V1,Poland,2021-04-12,2954,590.8,0,20J.Gamma.V3,280,1
20I.Alpha.V1,Poland,2021-04-26,2490,124.5,0,21A.Delta,294,1
20I.Alpha.V1,Poland,2021-05-10,2122,66.3125,0,21I.Delta,308,1
20I.Alpha.V1,Poland,2021-05-24,934,58.375,0,21A.21B,322,1
20I.Alpha.V1,Poland,2021-06-07,298,11.4615384615385,0,21J.Delta,336,1
20I.Alpha.V1,Poland,2021-06-21,76,1.04109589041096,0,21J.Delta,350,1
20I.Alpha.V1,Nigeria,2020-12-07,0,0,28,21D.Eta,154,1
20I.Alpha.V1,Nigeria,2020-12-21,0,0,14,21D.Eta,168,1
20I.Alpha.V1,Nigeria,2021-01-04,84,1.27272727272727,0,21D.Eta,182,1
20I.Alpha.V1,Nigeria,2021-01-18,48,0.888888888888889,0,21D.Eta,196,1
20I.Alpha.V1,Nigeria,2021-02-01,52,0.559139784946237,0,21D.Eta,210,1
20I.Alpha.V1,Nigeria,2021-02-15,17,0.515151515151515,0,21D.Eta,224,1
20I.Alpha.V1,Austria,2020-12-07,0,0,28,20A.EU2,154,1
20I.Alpha.V1,Austria,2020-12-21,15,0.130434782608696,14,20A.EU2,168,1
20I.Alpha.V1,Austria,2021-01-04,133,2.95555555555556,0,20H.Beta.V2,182,1
20I.Alpha.V1,Austria,2021-01-18,60,0.540540540540541,0,20H.Beta.V2,196,1
20I.Alpha.V1,Austria,2021-02-01,198,14.1428571428571,0,20A.EU1,210,1
20I.Alpha.V1,Austria,2021-02-15,239,8.24137931034483,0,20H.Beta.V2,224,1
20I.Alpha.V1,Austria,2021-03-01,419,9.52272727272727,0,20H.Beta.V2,238,1
20I.Alpha.V1,Austria,2021-03-15,366,52.2857142857143,0,20A.EU1,252,1
20I.Alpha.V1,Austria,2021-03-29,200,22.2222222222222,0,20H.Beta.V2,266,1
20I.Alpha.V1,Austria,2021-04-12,194,32.3333333333333,0,20H.Beta.V2,280,1
20I.Alpha.V1,Austria,2021-04-26,224,56,0,21J.Delta,294,1
20I.Alpha.V1,Austria,2021-05-10,497,10.3541666666667,0,21H.Mu,308,1
20I.Alpha.V1,Austria,2021-05-24,144,3.51219512195122,0,21J.Delta,322,1
20I.Alpha.V1,Austria,2021-06-07,336,0.896,0,21J.Delta,336,1
20I.Alpha.V1,Czech Republic,2020-12-07,0,0,28,20A.EU2,154,1
20I.Alpha.V1,Czech Republic,2020-12-21,0,0,14,20A.EU2,168,1
20I.Alpha.V1,Czech Republic,2021-01-04,91,7,0,20A.EU2,182,1
20I.Alpha.V1,Czech Republic,2021-01-18,70,17.5,0,20A.EU2,196,1
20I.Alpha.V1,Czech Republic,2021-02-01,575,143.75,0,20A.EU1,210,1
20I.Alpha.V1,Czech Republic,2021-02-15,367,45.875,0,20A.EU1,224,1
20I.Alpha.V1,Czech Republic,2021-03-01,387,18.4285714285714,0,20H.Beta.V2,238,1
20I.Alpha.V1,Czech Republic,2021-03-15,386,35.0909090909091,0,20H.Beta.V2,252,1
20I.Alpha.V1,Czech Republic,2021-03-29,556,185.333333333333,0,20H.Beta.V2,266,1
20I.Alpha.V1,Czech Republic,2021-04-12,585,36.5625,0,20H.Beta.V2,280,1
20I.Alpha.V1,Czech Republic,2021-04-26,574,71.75,0,21A.Delta,294,1
20I.Alpha.V1,Czech Republic,2021-05-10,394,15.1538461538462,0,21A.Delta,308,1
20I.Alpha.V1,Czech Republic,2021-05-24,220,5.11627906976744,0,21A.Delta,322,1
20I.Alpha.V1,Czech Republic,2021-06-07,233,10.5909090909091,0,21A.21B,336,1
20I.Alpha.V1,Czech Republic,2021-06-21,83,0.512345679012346,0,21I.Delta,350,1
20I.Alpha.V1,Luxembourg,2020-12-07,0,0,28,20A.EU2,154,1
20I.Alpha.V1,Luxembourg,2020-12-21,0,0,14,20A.EU2,168,1
20I.Alpha.V1,Luxembourg,2021-01-04,27,0.421875,0,20A.EU2,182,1
20I.Alpha.V1,Luxembourg,2021-01-18,78,0.975,0,20A.EU2,196,1
20I.Alpha.V1,Luxembourg,2021-02-01,324,4.5,0,20A.EU2,210,1
20I.Alpha.V1,Luxembourg,2021-02-15,283,3.07608695652174,0,20H.Beta.V2,224,1
20I.Alpha.V1,Luxembourg,2021-03-01,443,2.75155279503106,0,20H.Beta.V2,238,1
20I.Alpha.V1,Luxembourg,2021-03-15,552,2.89005235602094,0,20H.Beta.V2,252,1
20I.Alpha.V1,Luxembourg,2021-03-29,807,4.48333333333333,0,20H.Beta.V2,266,1
20I.Alpha.V1,Luxembourg,2021-04-12,959,10.3118279569892,0,20H.Beta.V2,280,1
20I.Alpha.V1,Luxembourg,2021-04-26,708,8.9620253164557,0,20H.Beta.V2,294,1
20I.Alpha.V1,Luxembourg,2021-05-10,399,8.67391304347826,0,21A.Delta,308,1
20I.Alpha.V1,Luxembourg,2021-05-24,188,2.68571428571429,0,21A.Delta,322,1
20I.Alpha.V1,Luxembourg,2021-06-07,72,1.8,0,21A.21B,336,1
20I.Alpha.V1,Philippines,2020-12-07,0,0,28,20A.EU1,154,1
20I.Alpha.V1,Philippines,2020-12-21,0,0,14,20A.EU1,168,1
20I.Alpha.V1,Philippines,2021-01-04,31,15.5,0,20A.EU1,182,1
20I.Alpha.V1,Philippines,2021-01-18,23,23,0,20H.Beta.V2,196,1
20I.Alpha.V1,Philippines,2021-02-01,24,1.26315789473684,0,20H.Beta.V2,210,1
20I.Alpha.V1,Philippines,2021-02-15,61,0.835616438356164,0,20H.Beta.V2,224,1
20I.Alpha.V1,Philippines,2021-03-01,182,0.752066115702479,0,20H.Beta.V2,238,1
20I.Alpha.V1,Philippines,2021-03-15,299,0.734643734643735,0,20H.Beta.V2,252,1
20I.Alpha.V1,Philippines,2021-03-29,273,0.670761670761671,0,20H.Beta.V2,266,1
20I.Alpha.V1,Philippines,2021-04-12,116,0.913385826771654,0,20H.Beta.V2,280,1
20I.Alpha.V1,Philippines,2021-04-26,182,0.973262032085562,0,20H.Beta.V2,294,1
20I.Alpha.V1,Philippines,2021-05-10,122,0.991869918699187,0,20H.Beta.V2,308,1
20I.Alpha.V1,Philippines,2021-05-24,226,0.91869918699187,0,20H.Beta.V2,322,1
20I.Alpha.V1,Philippines,2021-06-07,212,0.806083650190114,0,20H.Beta.V2,336,1
20I.Alpha.V1,Philippines,2021-06-21,314,0.80719794344473,0,20H.Beta.V2,350,1
20I.Alpha.V1,Philippines,2021-07-05,271,0.882736156351791,0,20H.Beta.V2,364,1
20I.Alpha.V1,Philippines,2021-07-19,186,0.400862068965517,0,21I.Delta,378,1
20I.Alpha.V1,Greece,2020-12-07,0,0,28,20A.EU1,154,1
20I.Alpha.V1,Greece,2020-12-21,0,0,14,20A.EU1,168,1
20I.Alpha.V1,Greece,2021-01-04,19,1.35714285714286,0,20A.EU1,182,1
20I.Alpha.V1,Greece,2021-01-18,63,1.75,0,20A.EU1,196,1
20I.Alpha.V1,Greece,2021-02-01,47,1.30555555555556,0,20A.EU1,210,1
20I.Alpha.V1,Greece,2021-02-15,412,5.02439024390244,0,20A.EU1,224,1
20I.Alpha.V1,Greece,2021-03-01,1147,32.7714285714286,0,20A.EU1,238,1
20I.Alpha.V1,Greece,2021-03-15,508,20.32,0,20A.EU1,252,1
20I.Alpha.V1,Greece,2021-03-29,485,44.0909090909091,0,20H.Beta.V2,266,1
20I.Alpha.V1,Greece,2021-04-12,693,25.6666666666667,0,20B.S.796H,280,1
20I.Alpha.V1,Greece,2021-04-26,930,11.625,0,20B.S.796H,294,1
20I.Alpha.V1,Greece,2021-05-10,666,6.66,0,20B.S.796H,308,1
20I.Alpha.V1,Greece,2021-05-24,157,1.60204081632653,0,20B.S.796H,322,1
20I.Alpha.V1,Greece,2021-06-07,77,1.57142857142857,0,20B.S.796H,336,1
20I.Alpha.V1,Greece,2021-07-05,107,1.10309278350515,0,21I.Delta,364,1
20I.Alpha.V1,Spain,2020-12-07,0,0,28,20A.EU1,154,1
20I.Alpha.V1,Spain,2020-12-21,193,0.180205415499533,14,20A.EU1,168,1
20I.Alpha.V1,Spain,2021-01-04,743,0.756619144602851,0,20A.EU1,182,1
20I.Alpha.V1,Spain,2021-01-18,863,0.488951841359773,0,20A.EU1,196,1
20I.Alpha.V1,Spain,2021-02-01,1178,0.886380737396539,0,20A.EU1,210,1
20I.Alpha.V1,Spain,2021-02-15,1668,2.05166051660517,0,20A.EU1,224,1
20I.Alpha.V1,Spain,2021-03-01,2229,4.8989010989011,0,20A.EU1,238,1
20I.Alpha.V1,Spain,2021-03-15,2679,16.9556962025316,0,20A.EU1,252,1
20I.Alpha.V1,Spain,2021-03-29,2925,20.4545454545455,0,20J.Gamma.V3,266,1
20I.Alpha.V1,Spain,2021-04-12,3324,15.2477064220183,0,20J.Gamma.V3,280,1
20I.Alpha.V1,Spain,2021-04-26,3607,22.9745222929936,0,20J.Gamma.V3,294,1
20I.Alpha.V1,Spain,2021-05-10,3187,22.7642857142857,0,20J.Gamma.V3,308,1
20I.Alpha.V1,Spain,2021-05-24,2887,11.4110671936759,0,21J.Delta,322,1
20I.Alpha.V1,Spain,2021-06-07,2338,5.47540983606557,0,21J.Delta,336,1
20I.Alpha.V1,Spain,2021-06-21,1767,0.850746268656716,0,21J.Delta,350,1
20I.Alpha.V1,Australia,2020-12-07,0,0,28,20H.Beta.V2,154,1
20I.Alpha.V1,Australia,2020-12-21,0,0,14,20H.Beta.V2,168,1
20I.Alpha.V1,Australia,2021-01-04,35,5,0,20H.Beta.V2,182,1
20I.Alpha.V1,Australia,2021-01-18,30,7.5,0,20H.Beta.V2,196,1
