pangoLineage,country,date,count,prev,days_to_prev,pangoLineage2,prevsO,Day,B
21L.Omicron,Papua New Guinea,2022-02-14,67,1,0,21K.21L,0.5,588,1
21L.Omicron,Papua New Guinea,2022-02-28,16,1,0,21K.21L,0.5,602,1
21L.Omicron,Papua New Guinea,2022-07-04,151,1,0,21K.21L,0.495081967213115,728,1
21L.Omicron,Bangladesh,2021-12-20,0,0,14,21K.21L,0.155653450807636,532,1
21L.Omicron,Bangladesh,2022-01-03,106,0.344155844155844,0,21K.21L,0.155653450807636,546,1
21L.Omicron,Bangladesh,2022-01-17,224,0.689230769230769,0,21K.21L,0.341984732824427,560,1
21L.Omicron,Bangladesh,2022-01-31,165,0.882352941176471,0,21K.21L,0.437665782493369,574,1
21L.Omicron,Bangladesh,2022-02-14,110,0.964912280701754,0,21K.21L,0.482456140350877,588,1
21L.Omicron,Bangladesh,2022-02-28,49,0.96078431372549,0,21K.21L,0.475728155339806,602,1
21L.Omicron,Bangladesh,2022-03-14,19,1,0,21K.21L,0.5,616,1
21L.Omicron,Pakistan,2021-12-20,0,0,28,21K.21L,0.164383561643836,532,1
21L.Omicron,Pakistan,2022-01-03,0,0,14,21K.21L,0.164383561643836,546,1
21L.Omicron,Pakistan,2022-01-17,36,0.342857142857143,0,21K.21L,0.164383561643836,560,1
21L.Omicron,Pakistan,2022-01-31,62,0.496,0,21K.21L,0.234848484848485,574,1
21L.Omicron,Pakistan,2022-02-14,79,0.752380952380952,0,21K.21L,0.393034825870647,588,1
21L.Omicron,Pakistan,2022-02-28,57,0.966101694915254,0,21K.21L,0.452380952380952,602,1
21L.Omicron,Pakistan,2022-03-14,25,0.961538461538462,0,21K.21L,0.480769230769231,616,1
21L.Omicron,Pakistan,2022-03-28,40,0.975609756097561,0,21K.21L,0.48780487804878,630,1
21L.Omicron,Pakistan,2022-05-09,28,0.96551724137931,0,21K.21L,0.424242424242424,672,1
21L.Omicron,Pakistan,2022-06-06,57,0.791666666666667,0,22B.Omicron,0.182692307692308,700,1
21L.Omicron,South Africa,2021-12-20,173,0.113071895424837,28,21K.21L,0.0560414642047295,532,1
21L.Omicron,South Africa,2022-01-03,374,0.292873923257635,14,21K.21L,0.145468689225982,546,1
21L.Omicron,South Africa,2022-01-17,623,0.603682170542636,0,21K.21L,0.2996632996633,560,1
21L.Omicron,South Africa,2022-01-31,383,0.808016877637131,0,21K.21L,0.399791231732777,574,1
21L.Omicron,South Africa,2022-02-14,493,0.926691729323308,0,21K.21L,0.456481481481481,588,1
21L.Omicron,South Africa,2022-02-28,467,0.953061224489796,0,21K.21L,0.443916349809886,602,1
21L.Omicron,South Africa,2022-03-14,420,0.954545454545455,0,21K.21L,0.372670807453416,616,1
21L.Omicron,South Africa,2022-03-28,366,0.970822281167109,0,21K.21L,0.224953902888752,630,1
21L.Omicron,South Africa,2022-04-11,264,0.42512077294686,0,21A.Delta.S.K417,0.133942161339422,644,1
21L.Omicron,South Africa,2023-08-14,19,0.422222222222222,0,23A.Omicron,0.177570093457944,1134,1
21L.Omicron,Sweden,2021-12-20,0,0,28,21K.21L,0.102349869451697,532,1
21L.Omicron,Sweden,2022-01-03,1372,0.213973799126638,14,21K.21L,0.102349869451697,546,1
21L.Omicron,Sweden,2022-01-17,3037,0.465654707145048,0,21K.21L,0.229017419500792,560,1
21L.Omicron,Sweden,2022-01-31,5511,0.676943864390124,0,21K.21L,0.331050639754911,574,1
21L.Omicron,Sweden,2022-02-14,5029,0.845494283792872,0,21K.21L,0.412517430891641,588,1
21L.Omicron,Sweden,2022-02-28,5408,0.953119492421572,0,21K.21L,0.467496542185339,602,1
21L.Omicron,Sweden,2022-03-14,3735,1.01965601965602,0,21K.21L,0.496675531914894,616,1
21L.Omicron,Sweden,2022-03-28,2373,1.05046480743692,0,21K.21L,0.50889984988205,630,1
21L.Omicron,Sweden,2022-04-11,1550,1.05513955071477,0,21K.21L,0.509533201840894,644,1
21L.Omicron,Sweden,2022-04-25,1223,1.10778985507246,0,21K.21L,0.509795748228429,658,1
21L.Omicron,Sweden,2022-05-09,1127,1.0899419729207,0,21K.21L,0.473927670311186,672,1
21L.Omicron,Sweden,2022-05-23,746,1.06267806267806,0,21K.21L,0.341731562070545,686,1
21L.Omicron,Sweden,2022-06-06,462,0.485804416403785,0,21A.Delta.S.K417,0.12527114967462,700,1
21L.Omicron,Georgia,2021-12-20,0,0,28,21K.21L,0.0547550432276657,532,1
21L.Omicron,Georgia,2022-01-03,19,0.126666666666667,14,21K.21L,0.0547550432276657,546,1
21L.Omicron,Georgia,2022-01-17,63,0.466666666666667,0,21K.21L,0.223404255319149,560,1
21L.Omicron,Georgia,2022-01-31,143,0.662037037037037,0,21K.21L,0.329493087557604,574,1
21L.Omicron,Georgia,2022-02-14,144,0.911392405063291,0,21K.21L,0.455696202531646,588,1
21L.Omicron,Georgia,2022-02-28,23,0.851851851851852,0,21K.21L,0.425925925925926,602,1
21L.Omicron,Georgia,2022-03-14,33,0.942857142857143,0,21K.21L,0.471428571428571,616,1
21L.Omicron,Georgia,2022-04-11,24,1,0,21L.Omicron,0.5,644,1
21L.Omicron,Georgia,2022-05-23,23,0.958333333333333,0,21K.21L,0.261363636363636,686,1
21L.Omicron,Singapore,2021-12-20,0,0,28,21K.21L,0.139737991266376,532,1
21L.Omicron,Singapore,2022-01-03,192,0.297674418604651,14,21K.21L,0.139737991266376,546,1
21L.Omicron,Singapore,2022-01-17,273,0.610738255033557,0,21K.21L,0.301657458563536,560,1
21L.Omicron,Singapore,2022-01-31,186,0.430555555555556,0,21K.21L,0.215028901734104,574,1
21L.Omicron,Singapore,2022-02-14,354,0.636690647482014,0,21K.21L,0.318345323741007,588,1
21L.Omicron,Singapore,2022-02-28,509,0.867120954003407,0,21K.21L,0.433560477001704,602,1
21L.Omicron,Singapore,2022-03-14,434,0.931330472103004,0,21K.21L,0.465665236051502,616,1
21L.Omicron,Singapore,2022-03-28,536,0.96229802513465,0,21K.21L,0.481149012567325,630,1
21L.Omicron,Singapore,2022-04-11,555,0.998201438848921,0,21K.21L,0.493333333333333,644,1
21L.Omicron,Singapore,2022-04-25,508,0.976923076923077,0,21K.21L,0.47565543071161,658,1
21L.Omicron,Singapore,2022-05-09,617,1,0,21L.Omicron,0.448401162790698,672,1
21L.Omicron,Singapore,2022-05-23,456,1,0,21L.Omicron,0.319551506657323,686,1
21L.Omicron,Singapore,2022-06-06,309,0.639751552795031,0,21A.Delta.S.K417,0.157012195121951,700,1
21L.Omicron,Singapore,2022-06-20,250,0.374812593703148,0,21A.Delta.S.K417,0.103177878662815,714,1
21L.Omicron,Singapore,2022-07-04,265,0.623529411764706,0,21A.Delta.S.K417,0.150739476678043,728,1
21L.Omicron,Singapore,2022-07-18,297,0.547970479704797,0,21A.Delta.S.K417,0.135184342284934,742,1
21L.Omicron,Hong Kong,2021-12-20,49,0.161184210526316,28,21K.21L,0.0799347471451876,532,1
21L.Omicron,Hong Kong,2022-01-03,116,0.315217391304348,14,21K.21L,0.15528781793842,546,1
21L.Omicron,Hong Kong,2022-01-17,626,0.902017291066282,0,21K.21L,0.431129476584022,560,1
21L.Omicron,Hong Kong,2022-01-31,953,1.04955947136564,0,21K.21L,0.497650130548303,574,1
21L.Omicron,Hong Kong,2022-02-14,315,1.113074204947,0,21K.21L,0.526755852842809,588,1
21L.Omicron,Hong Kong,2022-02-28,345,1.02985074626866,0,21K.21L,0.507352941176471,602,1
21L.Omicron,Hong Kong,2022-03-14,418,1.00966183574879,0,21K.21L,0.501800720288115,616,1
21L.Omicron,Hong Kong,2022-03-28,456,1,0,21K.21L,0.496732026143791,630,1
21L.Omicron,Hong Kong,2022-04-11,180,1.02272727272727,0,21K.21L,0.48780487804878,644,1
21L.Omicron,Hong Kong,2022-04-25,304,0.993464052287582,0,21K.21L,0.460606060606061,658,1
21L.Omicron,Hong Kong,2022-05-09,315,1.0031847133758,0,21K.21L,0.401273885350318,672,1
21L.Omicron,Hong Kong,2022-05-23,291,1.01041666666667,0,21K.21L,0.309904153354633,686,1
21L.Omicron,Hong Kong,2022-06-06,519,1.19585253456221,0,21K.21L,0.399230769230769,700,1
21L.Omicron,Hong Kong,2022-06-20,588,1.13513513513514,0,21K.21L,0.387607119314436,714,1
21L.Omicron,Hong Kong,2022-07-04,605,1.04671280276817,0,21K.21L,0.357776463630988,728,1
21L.Omicron,Hong Kong,2022-07-18,434,1.05853658536585,0,21K.21L,0.372852233676976,742,1
21L.Omicron,Hong Kong,2022-08-01,350,1.06060606060606,0,21K.21L,0.293624161073825,756,1
21L.Omicron,Hong Kong,2022-08-15,281,0.643020594965675,0,21A.Delta.S.K417,0.157776530039304,770,1
21L.Omicron,Hong Kong,2022-12-19,63,0.39375,0,21A.Delta.S.K417,0.139072847682119,896,1
21L.Omicron,Hong Kong,2023-01-16,23,0.48936170212766,0,21A.Delta.S.K417,0.155405405405405,924,1
21L.Omicron,Iceland,2021-12-20,0,0,28,21K.21L,0.286193672099712,532,1
21L.Omicron,Iceland,2022-01-03,0,0,14,21K.21L,0.286193672099712,546,1
21L.Omicron,Iceland,2022-01-17,597,0.578488372093023,0,21K.21L,0.286193672099712,560,1
21L.Omicron,Iceland,2022-01-31,1330,0.997001499250375,0,21K.21L,0.497940846125047,574,1
21L.Omicron,Austria,2021-12-20,0,0,28,21K.21L,0.18997668997669,532,1
21L.Omicron,Austria,2022-01-03,0,0,14,21K.21L,0.18997668997669,546,1
21L.Omicron,Austria,2022-01-17,326,0.380841121495327,0,21K.21L,0.18997668997669,560,1
21L.Omicron,Austria,2022-01-31,851,0.508059701492537,0,21K.21L,0.251700680272109,574,1
21L.Omicron,Austria,2022-02-14,385,0.341918294849023,0,21K.21L,0.170731707317073,588,1
21L.Omicron,Austria,2022-02-28,694,0.619090098126673,0,21K.21L,0.308718861209964,602,1
21L.Omicron,Austria,2022-03-14,1138,0.714824120603015,0,21K.21L,0.357299843014129,616,1
21L.Omicron,Austria,2022-03-28,886,0.905930470347648,0,21K.21L,0.450432130147433,630,1
21L.Omicron,Austria,2022-04-11,770,0.966122961104141,0,21K.21L,0.441767068273092,644,1
21L.Omicron,Austria,2022-04-25,711,0.983402489626556,0,21K.21L,0.407683486238532,658,1
21L.Omicron,Austria,2022-05-09,791,0.994968553459119,0,21K.21L,0.312277931306751,672,1
21L.Omicron,Austria,2022-05-23,1457,0.988466757123474,0,21K.21L,0.337894248608534,686,1
21L.Omicron,Austria,2022-06-06,752,0.649395509499136,0,21A.Delta.S.K417,0.149950149551346,700,1
21L.Omicron,Sri Lanka,2021-12-20,0,0,28,21K.21L,0.0855018587360595,532,1
21L.Omicron,Sri Lanka,2022-01-03,23,0.184,14,21K.21L,0.0855018587360595,546,1
21L.Omicron,Sri Lanka,2022-01-17,78,0.412698412698413,0,21K.21L,0.204724409448819,560,1
21L.Omicron,Sri Lanka,2022-01-31,114,0.735483870967742,0,21K.21L,0.366559485530547,574,1
21L.Omicron,Sri Lanka,2022-02-14,73,0.9125,0,21K.21L,0.45625,588,1
21L.Omicron,Sri Lanka,2022-02-28,70,0.985915492957746,0,21K.21L,0.48951048951049,602,1
21L.Omicron,Sri Lanka,2022-03-14,20,1,0,21K.21L,0.5,616,1
21L.Omicron,Bahrain,2021-12-20,0,0,28,21K.21L,0.0934065934065934,532,1
21L.Omicron,Bahrain,2022-01-03,34,0.186813186813187,14,21K.21L,0.0934065934065934,546,1
21L.Omicron,Bahrain,2022-01-17,77,0.777777777777778,0,21K.21L,0.388888888888889,560,1
21L.Omicron,Bahrain,2022-01-31,271,0.790087463556851,0,21K.21L,0.388252148997135,574,1
21L.Omicron,Bahrain,2022-02-14,1490,0.91579594345421,0,21K.21L,0.457616707616708,588,1
21L.Omicron,Bahrain,2022-02-28,411,0.964788732394366,0,21K.21L,0.482394366197183,602,1
21L.Omicron,Bahrain,2022-03-14,353,0.988795518207283,0,21K.21L,0.493706293706294,616,1
21L.Omicron,Bahrain,2022-03-28,245,0.983935742971888,0,21K.21L,0.48804780876494,630,1
21L.Omicron,Bahrain,2022-04-11,262,0.996197718631179,0,21K.21L,0.488805970149254,644,1
21L.Omicron,Bahrain,2022-04-25,262,0.996197718631179,0,21K.21L,0.444067796610169,658,1
21L.Omicron,Bahrain,2022-05-09,264,0.981412639405205,0,21K.21L,0.285097192224622,672,1
21L.Omicron,Bahrain,2022-05-23,38,0.633333333333333,0,21A.Delta.S.K417,0.150793650793651,686,1
21L.Omicron,Mauritius,2021-12-20,0,0,42,21K.21L,0.0786026200873362,532,1
21L.Omicron,Mauritius,2022-01-03,0,0,28,21K.21L,0.0786026200873362,546,1
21L.Omicron,Mauritius,2022-01-17,18,0.162162162162162,14,21K.21L,0.0786026200873362,560,1
21L.Omicron,Mauritius,2022-01-31,93,0.434579439252336,0,21K.21L,0.217289719626168,574,1
21L.Omicron,Mauritius,2022-02-14,185,0.637931034482759,0,21K.21L,0.318965517241379,588,1
21L.Omicron,Mauritius,2022-02-28,124,0.821192052980132,0,21K.21L,0.348314606741573,602,1
21L.Omicron,Mauritius,2022-03-14,175,0.951086956521739,0,21K.21L,0.476839237057221,616,1
21L.Omicron,Mauritius,2022-03-28,196,0.984924623115578,0,21K.21L,0.491228070175439,630,1
21L.Omicron,Mauritius,2022-04-11,192,0.989690721649485,0,21K.21L,0.492307692307692,644,1
21L.Omicron,Mauritius,2022-04-25,92,0.978723404255319,0,21K.21L,0.467005076142132,658,1
21L.Omicron,Mauritius,2022-05-09,181,0.994505494505495,0,21K.21L,0.409502262443439,672,1
21L.Omicron,Mauritius,2022-05-23,121,0.991803278688525,0,21K.21L,0.304020100502513,686,1
21L.Omicron,Mauritius,2022-06-06,26,0.722222222222222,0,22B22E,0.157575757575758,700,1
21L.Omicron,Mauritius,2022-06-20,35,0.357142857142857,0,21A.Delta.S.K417,0.0913838120104439,714,1
21L.Omicron,Cambodia,2021-12-20,0,0,42,21K.21L,0.12890625,532,1
21L.Omicron,Cambodia,2022-01-03,0,0,28,21K.21L,0.12890625,546,1
21L.Omicron,Cambodia,2022-01-17,33,0.282051282051282,14,21K.21L,0.12890625,560,1
21L.Omicron,Cambodia,2022-01-31,177,0.800904977375566,0,21K.21L,0.398648648648649,574,1
21L.Omicron,Cambodia,2022-02-14,180,0.927835051546392,0,21K.21L,0.463917525773196,588,1
21L.Omicron,Cambodia,2022-02-28,145,0.960264900662252,0,21K.21L,0.480132450331126,602,1
21L.Omicron,Cambodia,2022-03-14,57,1,0,21L.Omicron,0.5,616,1
21L.Omicron,Cambodia,2022-03-28,56,0.96551724137931,0,21K.21L,0.491228070175439,630,1
21L.Omicron,Cambodia,2022-04-11,44,0.977777777777778,0,21K.21L,0.49438202247191,644,1
21L.Omicron,Cambodia,2022-04-25,24,1,0,21L.Omicron,0.489795918367347,658,1
21L.Omicron,Ireland,2021-12-20,0,0,42,21K.21L,0.201375245579568,532,1
21L.Omicron,Ireland,2022-01-03,0,0,28,21K.21L,0.201375245579568,546,1
21L.Omicron,Ireland,2022-01-17,0,0,14,21K.21L,0.201375245579568,560,1
21L.Omicron,Ireland,2022-01-31,410,0.403543307086614,0,21K.21L,0.201375245579568,574,1
21L.Omicron,Ireland,2022-02-14,503,0.603117505995204,0,21K.21L,0.301197604790419,588,1
21L.Omicron,Ireland,2022-02-28,236,0.8,0,21K.21L,0.399323181049069,602,1
21L.Omicron,Ireland,2022-03-14,3547,0.93662529706892,0,21K.21L,0.468250825082508,616,1
21L.Omicron,Ireland,2022-03-28,2451,0.981184947958367,0,21K.21L,0.490396158463385,630,1
21L.Omicron,Ireland,2022-04-11,1896,0.993710691823899,0,21K.21L,0.49375,644,1
21L.Omicron,Ireland,2022-04-25,2585,0.994230769230769,0,21K.21L,0.464260057471264,658,1
21L.Omicron,Ireland,2022-05-09,1144,0.986206896551724,0,21K.21L,0.389645776566757,672,1
21L.Omicron,Ireland,2022-05-23,632,0.734030197444832,0,21A.Delta.S.K417,0.187314759928868,686,1
21L.Omicron,Norway,2021-12-20,0,0,42,21K.21L,0.0668963016678753,532,1
21L.Omicron,Norway,2022-01-03,369,0.138930722891566,28,21K.21L,0.0668963016678753,546,1
21L.Omicron,Norway,2022-01-17,555,0.224242424242424,14,21K.21L,0.111490558457212,560,1
21L.Omicron,Norway,2022-01-31,1172,0.451811873554356,0,21K.21L,0.225601539942252,574,1
21L.Omicron,Norway,2022-02-14,2112,0.705410821643287,0,21K.21L,0.352293577981651,588,1
21L.Omicron,Norway,2022-02-28,2728,0.865207738661592,0,21K.21L,0.432329635499208,602,1
21L.Omicron,Norway,2022-03-14,2256,0.942355889724311,0,21K.21L,0.47,616,1
21L.Omicron,Norway,2022-03-28,1852,0.976793248945148,0,21K.21L,0.486983960031554,630,1
21L.Omicron,Norway,2022-04-11,1347,0.986090775988287,0,21K.21L,0.489640130861505,644,1
21L.Omicron,Norway,2022-04-25,917,0.995656894679696,0,21K.21L,0.476363636363636,658,1
21L.Omicron,Norway,2022-05-09,662,0.993993993993994,0,21K.21L,0.434668417596848,672,1
21L.Omicron,Norway,2022-05-23,458,0.995652173913044,0,21K.21L,0.298760600130463,686,1
21L.Omicron,Norway,2022-06-06,222,0.359223300970874,0,21A.Delta.S.K417,0.100909090909091,700,1
21L.Omicron,Latvia,2021-12-20,0,0,42,21K.21L,0.085981308411215,532,1
21L.Omicron,Latvia,2022-01-03,0,0,28,21K.21L,0.085981308411215,546,1
21L.Omicron,Latvia,2022-01-17,138,0.176696542893726,14,21K.21L,0.085981308411215,560,1
21L.Omicron,Latvia,2022-01-31,385,0.452941176470588,0,21K.21L,0.222286374133949,574,1
21L.Omicron,Latvia,2022-02-14,619,0.765142150803461,0,21K.21L,0.37629179331307,588,1
21L.Omicron,Latvia,2022-02-28,650,0.932568149210904,0,21K.21L,0.459363957597173,602,1
21L.Omicron,Latvia,2022-03-14,567,0.964285714285714,0,21K.21L,0.476871320437342,616,1
21L.Omicron,Latvia,2022-03-28,195,1,0,21L.Omicron,0.5,630,1
21L.Omicron,Latvia,2022-04-11,114,1,0,21L.Omicron,0.497816593886463,644,1
21L.Omicron,Latvia,2022-04-25,44,0.977777777777778,0,21K.21L,0.488888888888889,658,1
21L.Omicron,Latvia,2022-05-09,97,1,0,21L.Omicron,0.482587064676617,672,1
21L.Omicron,Latvia,2022-05-23,247,1.01646090534979,0,21K.21L,0.372549019607843,686,1
21L.Omicron,Latvia,2022-06-06,93,0.98936170212766,0,21A.Delta.S.K417,0.215777262180974,700,1
21L.Omicron,Malaysia,2021-12-20,0,0,42,21K.21L,0.0732919254658385,532,1
21L.Omicron,Malaysia,2022-01-03,0,0,28,21K.21L,0.0732919254658385,546,1
21L.Omicron,Malaysia,2022-01-17,118,0.165730337078652,14,21K.21L,0.0732919254658385,560,1
21L.Omicron,Malaysia,2022-01-31,397,0.367933271547729,0,21K.21L,0.180536607548886,574,1
21L.Omicron,Malaysia,2022-02-14,820,0.749542961608775,0,21K.21L,0.359491451117931,588,1
21L.Omicron,Malaysia,2022-02-28,726,0.954007884362681,0,21K.21L,0.452618453865337,602,1
21L.Omicron,Malaysia,2022-03-14,3655,0.966675482676541,0,21K.21L,0.479910714285714,616,1
21L.Omicron,Malaysia,2022-03-28,1303,1.01796875,0,21K.21L,0.497518136693394,630,1
21L.Omicron,Malaysia,2022-04-11,1200,1.0126582278481,0,21K.21L,0.49079754601227,644,1
21L.Omicron,Malaysia,2022-04-25,548,1.00920810313076,0,21K.21L,0.486246672582076,658,1
21L.Omicron,Malaysia,2022-05-09,713,1.0214899713467,0,21K.21L,0.495138888888889,672,1
21L.Omicron,Malaysia,2022-05-23,597,1.04188481675393,0,21K.21L,0.463869463869464,686,1
21L.Omicron,Malaysia,2022-06-06,690,1.0207100591716,0,21K.21L,0.352400408580184,700,1
21L.Omicron,Malaysia,2022-06-20,599,1.0472027972028,0,21K.21L,0.216793340571842,714,1
21L.Omicron,Malaysia,2022-07-04,388,0.357933579335793,0,21A.Delta.S.K417,0.098252722208154,728,1
21L.Omicron,Estonia,2021-12-20,0,0,42,21K.21L,0.103825136612022,532,1
21L.Omicron,Estonia,2022-01-03,0,0,28,21K.21L,0.103825136612022,546,1
21L.Omicron,Estonia,2022-01-17,57,0.211111111111111,14,21K.21L,0.103825136612022,560,1
21L.Omicron,Estonia,2022-01-31,101,0.429787234042553,0,21K.21L,0.214437367303609,574,1
21L.Omicron,Estonia,2022-02-14,240,0.687679083094556,0,21K.21L,0.343839541547278,588,1
21L.Omicron,Estonia,2022-02-28,300,0.840336134453782,0,21K.21L,0.420168067226891,602,1
21L.Omicron,Estonia,2022-03-14,328,0.942528735632184,0,21K.21L,0.471264367816092,616,1
21L.Omicron,Estonia,2022-03-28,352,0.96969696969697,0,21K.21L,0.484848484848485,630,1
21L.Omicron,Estonia,2022-04-11,335,0.99112426035503,0,21K.21L,0.494830132939439,644,1
21L.Omicron,Estonia,2022-04-25,349,1,0,21K.21L,0.488111888111888,658,1
21L.Omicron,Estonia,2022-05-09,347,0.997126436781609,0,21K.21L,0.47275204359673,672,1
21L.Omicron,Estonia,2022-05-23,252,0.992125984251969,0,21K.21L,0.322250639386189,686,1
21L.Omicron,Estonia,2022-06-06,109,0.598901098901099,0,21A.Delta.S.K417,0.147496617050068,700,1
21L.Omicron,Botswana,2021-12-20,0,0,42,21K.21L,0.0704607046070461,532,1
21L.Omicron,Botswana,2022-01-03,26,0.145251396648045,28,21K.21L,0.0704607046070461,546,1
21L.Omicron,Botswana,2022-01-17,17,0.257575757575758,14,21K.21L,0.125925925925926,560,1
21L.Omicron,Botswana,2022-01-31,36,0.765957446808511,0,21K.21L,0.371134020618557,574,1
21L.Omicron,Botswana,2022-02-14,27,0.9,0,21K.21L,0.45,588,1
21L.Omicron,Botswana,2022-02-28,22,0.956521739130435,0,21K.21L,0.478260869565217,602,1
21L.Omicron,France,2021-12-20,0,0,56,21K.21L,0.0658327632821916,532,1
21L.Omicron,France,2022-01-03,0,0,42,21K.21L,0.0658327632821916,546,1
21L.Omicron,France,2022-01-17,0,0,28,21K.21L,0.0658327632821916,560,1
21L.Omicron,France,2022-01-31,2021,0.132100137263873,14,21K.21L,0.0658327632821916,574,1
21L.Omicron,France,2022-02-14,5666,0.363531374310278,0,21K.21L,0.181573465790739,588,1
21L.Omicron,France,2022-02-28,11898,0.682929629204454,0,21K.21L,0.341366844551558,602,1
21L.Omicron,France,2022-03-14,17514,0.890119943077861,0,21K.21L,0.444134503220571,616,1
21L.Omicron,France,2022-03-28,16919,0.961962701842165,0,21K.21L,0.478045886075949,630,1
21L.Omicron,France,2022-04-11,15631,0.983762351312229,0,21K.21L,0.487585002183542,644,1
21L.Omicron,France,2022-04-25,12077,0.992113694241354,0,21K.21L,0.477219741573478,658,1
21L.Omicron,France,2022-05-09,8819,0.99369014084507,0,21K.21L,0.411468296552046,672,1
21L.Omicron,France,2022-05-23,6487,0.997539597109027,0,21K.21L,0.251288010846407,686,1
21L.Omicron,France,2022-06-06,3720,0.636223704463828,0,21A.Delta.S.K417,0.151774785801714,700,1
21L.Omicron,Ukraine,2021-12-20,0,0,56,21K.Omicron,0.85,532,1
21L.Omicron,Ukraine,2022-01-03,0,0,42,21K.Omicron,0.85,546,1
21L.Omicron,Ukraine,2022-01-17,0,0,28,21K.Omicron,0.85,560,1
21L.Omicron,Ukraine,2022-01-31,0,0,14,21K.Omicron,0.85,574,1
21L.Omicron,Ukraine,2022-02-14,17,5.66666666666667,0,21K.Omicron,0.85,588,1
21L.Omicron,Indonesia,2021-12-20,0,0,56,21K.21L,0.0927505330490405,532,1
21L.Omicron,Indonesia,2022-01-03,0,0,42,21K.21L,0.0927505330490405,546,1
21L.Omicron,Indonesia,2022-01-17,0,0,28,21K.21L,0.0927505330490405,560,1
21L.Omicron,Indonesia,2022-01-31,261,0.185633001422475,14,21K.21L,0.0927505330490405,574,1
21L.Omicron,Indonesia,2022-02-14,369,0.417893544733862,0,21K.21L,0.209065155807365,588,1
21L.Omicron,Indonesia,2022-02-28,623,0.710376282782212,0,21K.21L,0.352974504249292,602,1
21L.Omicron,Indonesia,2022-03-14,452,0.838589981447124,0,21K.21L,0.419294990723562,616,1
21L.Omicron,Indonesia,2022-03-28,356,0.917525773195876,0,21K.21L,0.451776649746193,630,1
21L.Omicron,Indonesia,2022-04-11,117,0.906976744186046,0,21K.21L,0.453488372093023,644,1
21L.Omicron,Indonesia,2022-04-25,66,0.846153846153846,0,21K.21L,0.415094339622642,658,1
21L.Omicron,Indonesia,2022-05-09,117,0.9140625,0,21K.21L,0.407665505226481,672,1
21L.Omicron,Indonesia,2022-05-23,115,0.8984375,0,21K.21L,0.214953271028037,686,1
21L.Omicron,Czech Republic,2021-12-20,0,0,56,21K.21L,0.0675675675675676,532,1
21L.Omicron,Czech Republic,2022-01-03,0,0,42,21K.21L,0.0675675675675676,546,1
21L.Omicron,Czech Republic,2022-01-17,0,0,28,21K.21L,0.0675675675675676,560,1
21L.Omicron,Czech Republic,2022-01-31,240,0.136518771331058,14,21K.21L,0.0675675675675676,574,1
21L.Omicron,Czech Republic,2022-02-14,815,0.36927956502039,0,21K.21L,0.183724075743913,588,1
21L.Omicron,Czech Republic,2022-02-28,1273,0.65754132231405,0,21K.21L,0.328516129032258,602,1
21L.Omicron,Czech Republic,2022-03-14,1509,0.84585201793722,0,21K.21L,0.422689075630252,616,1
21L.Omicron,Czech Republic,2022-03-28,1833,0.948757763975155,0,21K.21L,0.473643410852713,630,1
21L.Omicron,Czech Republic,2022-04-11,1400,0.985221674876847,0,21K.21L,0.490196078431373,644,1
21L.Omicron,Czech Republic,2022-04-25,1392,0.984441301272984,0,21K.21L,0.490140845070423,658,1
21L.Omicron,Czech Republic,2022-05-09,595,0.996649916247906,0,21K.21L,0.46998420221169,672,1
21L.Omicron,Czech Republic,2022-05-23,295,0.993265993265993,0,21K.21L,0.372945638432364,686,1
21L.Omicron,Czech Republic,2022-06-06,305,0.742092457420925,0,21A.Delta.S.K417,0.164775796866559,700,1
21L.Omicron,Netherlands,2021-12-20,0,0,56,21K.21L,0.103111814345992,532,1
21L.Omicron,Netherlands,2022-01-03,0,0,42,21K.21L,0.103111814345992,546,1
21L.Omicron,Netherlands,2022-01-17,0,0,28,21K.21L,0.103111814345992,560,1
21L.Omicron,Netherlands,2022-01-31,782,0.206605019815059,14,21K.21L,0.103111814345992,574,1
21L.Omicron,Netherlands,2022-02-14,1457,0.438195488721805,0,21K.21L,0.218966035467388,588,1
21L.Omicron,Netherlands,2022-02-28,2597,0.749711316397229,0,21K.21L,0.374801558666474,602,1
21L.Omicron,Netherlands,2022-03-14,2905,0.902734617775016,0,21K.21L,0.451086956521739,616,1
21L.Omicron,Netherlands,2022-03-28,2737,0.954989532449407,0,21K.21L,0.476829268292683,630,1
21L.Omicron,Netherlands,2022-04-11,2304,0.977928692699491,0,21K.21L,0.486897717666948,644,1
21L.Omicron,Netherlands,2022-04-25,1988,0.989547038327526,0,21K.21L,0.470866887730933,658,1
21L.Omicron,Netherlands,2022-05-09,1529,0.995442708333333,0,21K.21L,0.402262562483557,672,1
21L.Omicron,Netherlands,2022-05-23,805,0.991379310344828,0,21K.21L,0.226377952755905,686,1
21L.Omicron,New Zealand,2021-12-20,0,0,56,21K.21L,0.0585424133811231,532,1
21L.Omicron,New Zealand,2022-01-03,49,0.150306748466258,42,21K.21L,0.0585424133811231,546,1
21L.Omicron,New Zealand,2022-01-17,153,0.283858998144712,28,21K.21L,0.128140703517588,560,1
21L.Omicron,New Zealand,2022-01-31,175,0.277337559429477,14,21K.21L,0.135239567233385,574,1
21L.Omicron,New Zealand,2022-02-14,300,0.417246175243394,0,21K.21L,0.206043956043956,588,1
